eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1990,2616.2643,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1991,2501.7086,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1992,2883.7754,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1993,2772.4536,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1994,2778.8688,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1995,2740.588,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1996,3066.9117,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1997,3175.2707,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1998,3034.9336,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,1999,3054.2792,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2000,2979.309,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2001,3143.295,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2002,2846.5444,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2003,1852.1832,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2004,2021.4267,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2005,2094.3765,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2006,2263.4424,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2007,3127.0432,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2008,3054.2792,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2009,2921.75742,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2010,2979.30902,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2011,2971.8747,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2012,3143.29501,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2013,2835.10103,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2014,2846.54435,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2015,2149.72734,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2016,1852.18322,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2017,2019.07787,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2018,2021.42674,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2019,2134.05992,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2020,2094.37647,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2021,2099.35017,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MT,Malta,2022,2263.44243,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1990,228077.0901,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1991,236269.254,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1992,237297.2742,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1993,247266.8286,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1994,239269.7892,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1995,225186.1975,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1996,224809.1305,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1997,226514.3209,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1998,215302.8743,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,1999,214298.0153,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2000,219867.7602,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2001,201346.3576,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2002,193033.4097,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2003,200724.1273,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2004,191905.9211,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2005,168783.0849,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2006,158444.4369,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2007,214215.8781,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2008,214298.0153,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2009,208269.5126,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2010,219867.7602,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2011,205886.4006,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2012,201346.3576,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2013,200329.5947,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2014,193033.4097,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2015,200393.9932,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2016,200724.1273,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2017,197203.6922,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2018,191905.9211,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2019,185695.6224,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2020,168783.0849,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2021,171459.1648,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,NL,Netherlands,2022,158444.4369,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1990,67400.8694,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1991,67151.5269,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1992,67547.6466,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1993,64703.3047,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1994,63159.9758,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1995,66682.7406,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1996,73417.0085,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1997,69336.4751,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1998,81440.6869,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,1999,74785.2233,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2000,65353.8563,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2001,74445.7537,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2002,69435.6554,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2003,73195.7556,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2004,84125.0963,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2005,68186.6045,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2006,68370.1873,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2007,82070.2549,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2008,74785.2233,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2009,72484.20513,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2010,65353.85629,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2011,67571.66296,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2012,74445.75367,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2013,74398.82596,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2014,69435.6554,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2015,72700.53302,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2016,73195.75556,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2017,79265.47265,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2018,84125.09634,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2019,82495.134,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2020,68186.60451,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2021,66283.80132,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AT,Austria,2022,68370.18734,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1990,447386.759,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1991,450603.8234,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1992,437056.9246,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1993,424555.7676,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1994,377738.7714,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1995,358697.0606,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1996,346019.5543,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1997,351055.6102,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1998,371865.7964,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,1999,370616.738,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2000,370887.3007,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2001,355494.8283,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2002,343509.8462,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2003,353530.5277,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2004,368000.4922,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2005,348108.2521,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2006,344864.7853,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2007,377660.6254,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2008,370616.738,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2009,352228.14,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2010,370887.3007,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2011,363863.0064,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2012,355494.8283,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2013,348778.0058,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2014,343509.8462,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2015,349355.7738,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2016,353530.5277,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2017,367239.9224,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2018,368000.4922,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2019,363792.4623,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2020,348108.2521,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2021,375452.5941,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PL,Poland,2022,344864.7853,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1990,66088.093,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1991,55820.8254,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1992,55262.1554,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1993,57546.1064,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1994,65073.1988,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1995,80238.4222,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1996,78257.6584,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1997,79830.7532,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1998,79261.3486,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,1999,66962.317,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2000,62400.2135,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2001,64334.06,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2002,58365.7965,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2003,66877.7504,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2004,63825.439,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2005,52934.1145,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2006,50456.982,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2007,75402.4504,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2008,66962.317,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2009,62990.30246,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2010,62400.21353,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2011,64507.16348,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2012,64334.05996,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2013,63581.5161,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2014,58365.79651,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2015,63890.12841,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2016,66877.75042,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2017,92461.19424,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2018,63825.43899,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2019,59298.2317,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2020,52934.11445,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2021,50281.01287,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,PT,Portugal,2022,50456.98199,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1990,230407.6826,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1991,166864.7292,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1992,153068.3573,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1993,163881.3301,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1994,137766.1564,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1995,111973.0068,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1996,118360.6937,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1997,121919.6298,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1998,121437.7657,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,1999,119378.6609,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2000,89630.6229,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2001,90941.3589,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2002,68715.399,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2003,64186.2808,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2004,71673.9448,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2005,62264.3866,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2006,63248.5499,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2007,123267.2265,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2008,119378.6609,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2009,101042.562,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2010,89630.62288,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2011,96537.46247,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2012,90941.35888,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2013,79497.46366,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2014,68715.39897,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2015,68271.47625,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2016,64186.2808,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2017,68953.14902,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2018,71673.94484,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2019,68454.91939,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2020,62264.38658,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2021,67124.35584,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RO,Romania,2022,63248.54991,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1990,14422.9757,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1991,12586.6028,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1992,13046.318,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1993,13750.1448,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1994,13519.5256,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1995,12538.9244,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1996,12910.3702,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1997,13154.4424,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1998,13555.0438,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,1999,14371.5067,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2000,12573.7889,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2001,12046.8947,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2002,17146.7387,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2003,18462.5256,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2004,18450.4129,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2005,15532.8424,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2006,15445.7402,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2007,13393.9081,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2008,14371.5067,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2009,12269.54769,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2010,12573.78888,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2011,12601.14241,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2012,12046.89465,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2013,13034.55511,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2014,17146.73869,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2015,17429.79828,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2016,18462.52563,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2017,18534.41052,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2018,18450.41289,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2019,16511.20825,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2020,15532.84236,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,SI,Slovenia,2021,15752.67831,
